floor,area,block,row,seat,grade
1,5,140,10,6,S
1,5,140,10,7,S
1,5,140,10,8,S
1,5,140,10,9,S
1,5,140,10,10,S
1,5,140,10,11,S
1,5,140,10,12,S
1,5,140,10,13,S
1,5,140,10,14,S
1,5,140,10,15,S
1,5,140,10,16,S
1,5,140,11,1,S
1,5,140,11,2,S
1,5,140,11,3,S
1,5,140,11,4,S
1,5,140,11,5,S
1,5,140,11,6,S
1,5,140,11,7,S
1,5,140,11,8,S
1,5,140,11,9,S
1,5,140,11,10,S
1,5,140,11,11,S
1,5,140,11,12,S
1,5,140,11,13,S
1,5,140,11,14,S
1,5,140,11,15,S
1,5,140,11,16,S
1,5,140,12,1,S
1,5,140,12,2,S
1,5,140,12,3,S
1,5,140,12,4,S
1,5,140,12,5,S
1,5,140,12,6,S
1,5,140,12,7,S
1,5,140,12,8,S
1,5,140,12,9,S
1,5,140,12,10,S
1,5,140,12,11,S
1,5,140,12,12,S
1,5,140,12,13,S
1,5,140,12,14,S
1,5,140,12,15,S
1,5,140,12,16,S
1,5,140,13,1,S
1,5,140,13,2,S
1,5,140,13,3,S
1,5,140,13,4,S
1,5,140,13,5,S
1,5,140,13,6,S
1,5,140,13,7,S
1,5,140,13,8,S
1,5,140,13,9,S
1,5,140,13,10,S
1,5,140,13,11,S
1,5,140,13,12,S
1,5,140,13,13,S
1,5,140,13,14,S
1,5,140,13,15,S
1,5,140,13,16,S
1,5,140,14,1,S
1,5,140,14,2,S
1,5,140,14,3,S
1,5,140,14,4,S
1,5,140,14,5,S
1,5,140,14,6,S
1,5,140,14,7,S
1,5,140,14,8,S
1,5,140,14,9,S
1,5,140,14,10,S
1,5,140,14,11,S
1,5,140,14,12,S
1,5,140,14,13,S
1,5,140,14,14,S
1,5,140,14,15,S
1,5,140,14,16,S
1,5,140,15,1,S
1,5,140,15,2,S
1,5,140,15,3,S
1,5,140,15,4,S
1,5,140,15,5,S
1,5,140,15,6,S
1,5,140,15,7,S
1,5,140,15,8,S
1,5,140,15,9,S
1,5,140,15,10,S
1,5,140,15,11,S
1,5,140,15,12,S
1,5,140,15,13,S
1,5,140,15,14,S
1,5,140,15,15,S
1,5,140,15,16,S
1,5,140,16,1,S
1,5,140,16,2,S
1,5,140,16,3,S
1,5,140,16,4,S
1,5,140,16,5,S
1,5,140,16,6,S
1,5,140,16,7,S
1,5,140,16,8,S
1,5,140,16,9,S
1,5,140,16,10,S
1,5,140,16,11,S
1,5,140,16,12,S
1,5,140,16,13,S
1,5,140,16,14,S
1,5,140,16,15,S
1,5,140,16,16,S
1,5,140,17,1,S
1,5,140,17,2,S
1,5,140,17,3,S
1,5,140,17,4,S
1,5,140,17,5,S
1,5,140,17,6,S
1,5,140,17,7,S
1,5,140,17,8,S
1,5,140,17,9,S
1,5,140,17,10,S
1,5,140,17,11,S
1,5,140,17,12,S
1,5,140,17,13,S
1,5,140,17,14,S
1,5,140,17,15,S
1,5,140,17,16,S
1,5,140,18,1,S
1,5,140,18,2,S
1,5,140,18,3,S
1,5,140,18,4,S
1,5,140,18,5,S
1,5,140,18,6,S
1,5,140,18,7,S
1,5,140,18,8,S
1,5,140,18,9,S
1,5,140,18,10,S
1,5,140,18,11,S
1,5,140,18,12,S
1,5,140,18,13,S
1,5,140,18,14,S
1,5,140,18,15,S
1,5,140,18,16,S
1,5,140,19,4,S
1,5,140,19,5,S
1,5,140,19,6,S
1,5,140,19,7,S
1,5,140,19,8,S
1,5,140,19,9,S
1,5,140,19,10,S
1,5,140,19,11,S
1,5,140,19,12,S
1,5,140,19,13,S
1,5,140,19,14,S
1,5,140,19,15,S
1,5,140,19,16,S
1,5,141,1,1,S
1,13,141,1,1,C
1,5,141,1,2,S
1,5,141,1,3,S
1,5,141,1,4,S
1,5,141,1,5,S
1,13,141,1,5,C
1,5,141,2,1,S
1,5,141,2,2,S
1,5,141,2,3,S
1,5,141,2,4,S
1,5,141,2,5,S
1,5,141,3,1,S
1,5,141,3,2,S
1,5,141,3,3,S
1,5,141,3,4,S
1,5,141,3,5,S
1,5,141,3,6,S
1,5,141,4,1,S
1,5,141,4,2,S
1,5,141,4,3,S
1,5,141,4,4,S
1,5,141,4,5,S
1,5,141,4,6,S
1,5,141,4,7,S
1,5,141,5,1,S
1,5,141,5,2,S
1,5,141,5,3,S
1,5,141,5,4,S
1,5,141,5,5,S
1,5,141,5,6,S
1,5,141,5,7,S
1,5,141,5,8,S
1,5,141,6,1,S
1,5,141,6,2,S
1,5,141,6,3,S
1,5,141,6,4,S
1,5,141,6,5,S
1,5,141,6,6,S
1,5,141,6,7,S
1,5,141,6,8,S
1,5,141,7,1,S
1,5,141,7,2,S
1,5,141,7,3,S
1,5,141,7,4,S
1,5,141,7,5,S
1,5,141,7,6,S
1,5,141,7,7,S
1,5,141,7,8,S
1,5,141,7,9,S
1,5,141,8,1,S
1,5,141,8,2,S
1,5,141,8,3,S
1,5,141,8,4,S
1,5,141,8,5,S
1,5,141,8,6,S
1,5,141,8,7,S
1,5,141,8,8,S
1,5,141,8,9,S
1,5,141,8,10,S
1,5,141,9,1,S
1,5,141,9,2,S
1,5,141,9,3,S
1,5,141,9,4,S
1,5,141,9,5,S
1,5,141,9,6,S
1,5,141,9,7,S
1,5,141,9,8,S
1,5,141,9,9,S
1,5,141,9,10,S
1,5,141,10,1,S
1,5,141,10,2,S
1,5,141,10,3,S
1,5,141,10,4,S
1,5,141,10,5,S
1,5,141,10,6,S
1,5,141,10,7,S
1,5,141,10,8,S
1,5,141,10,9,S
1,5,141,10,10,S
1,5,141,11,1,S
1,5,141,11,2,S
1,5,141,11,3,S
1,5,141,11,4,S
1,5,141,11,5,S
1,5,141,11,6,S
1,5,141,11,7,S
1,5,141,11,8,S
1,5,141,11,9,S
1,5,141,11,10,S
1,5,141,11,11,S
1,5,141,11,12,S
1,5,141,12,1,S
1,5,141,12,2,S
1,5,141,12,3,S
1,5,141,12,4,S
1,5,141,12,5,S
1,5,141,12,6,S
1,5,141,12,7,S
1,5,141,12,8,S
1,5,141,12,9,S
1,5,141,12,10,S
1,5,141,12,11,S
1,5,141,12,12,S
1,5,141,13,1,S
1,5,141,13,2,S
1,5,141,13,3,S
1,5,141,13,4,S
1,5,141,13,5,S
1,5,141,13,6,S
1,5,141,13,7,S
1,5,141,13,8,S
1,5,141,13,9,S
1,5,141,13,10,S
1,5,141,13,11,S
1,5,141,13,12,S
1,5,141,13,13,S
1,5,141,14,1,S
1,5,141,14,2,S
1,5,141,14,3,S
1,5,141,14,4,S
1,5,141,14,5,S
1,5,141,14,6,S
1,5,141,14,7,S
1,5,141,14,8,S
1,5,141,14,9,S
1,5,141,14,10,S
1,5,141,14,11,S
1,5,141,14,12,S
1,5,141,14,13,S
1,5,141,14,14,S
1,5,141,15,1,S
1,5,141,15,2,S
1,5,141,15,3,S
1,5,141,15,4,S
1,5,141,15,5,S
1,5,141,15,6,S
1,5,141,15,7,S
1,5,141,15,8,S
1,5,141,15,9,S
1,5,141,15,10,S
1,5,141,15,11,S
1,5,141,15,12,S
1,5,141,15,13,S
1,5,141,15,14,S
1,5,141,16,1,S
1,5,141,16,2,S
1,5,141,16,3,S
1,5,141,16,4,S
1,5,141,16,5,S
1,5,141,16,6,S
1,5,141,16,7,S
1,5,141,16,8,S
1,5,141,16,9,S
1,5,141,16,10,S
1,5,141,16,11,S
1,5,141,16,12,S
1,5,141,16,13,S
1,5,141,16,14,S
1,5,141,16,15,S
1,5,141,17,1,S
1,5,141,17,2,S
1,5,141,17,3,S
1,5,141,17,4,S
1,5,141,17,5,S
1,5,141,17,6,S
1,5,141,17,7,S
1,5,141,17,8,S
1,5,141,17,9,S
1,5,141,17,10,S
1,5,141,17,11,S
1,5,141,17,12,S
1,5,141,17,13,S
1,5,141,17,14,S
1,5,141,17,15,S
1,5,141,17,16,S
1,5,141,18,1,S
1,5,141,18,2,S
1,5,141,18,3,S
1,5,141,18,4,S
1,5,141,18,5,S
1,5,141,18,6,S
1,5,141,18,7,S
1,5,141,18,8,S
1,5,141,18,9,S
1,5,141,18,10,S
1,5,141,18,11,S
1,5,141,18,12,S
1,5,141,18,13,S
1,5,141,18,14,S
1,5,141,18,15,S
1,5,141,18,16,S
1,5,141,18,17,S
1,5,141,19,1,S
1,5,141,19,2,S
1,5,141,19,3,S
1,5,141,19,4,S
1,5,141,19,5,S
1,5,141,19,6,S
1,5,141,19,10,S
1,5,141,19,11,S
1,5,141,19,12,S
1,5,141,19,13,S
1,5,141,19,14,S
1,5,141,19,15,S
1,5,141,19,16,S
1,5,141,19,17,S
1,13,142,1,1,C
1,14,142,1,1,C
1,13,142,1,5,C
1,14,142,1,6,C
1,13,142,1,9,C
1,13,142,1,13,C
1,13,142,1,17,C
1,6,142,16,4,S
1,6,142,16,5,S
1,6,142,16,6,S
1,6,142,16,7,S
1,6,142,16,8,S
1,6,142,16,9,S
1,6,142,16,10,S
1,6,142,16,11,S
1,6,142,16,12,S
1,6,142,16,13,S
1,6,142,16,14,S
1,6,142,16,15,S
1,6,142,16,16,S
1,6,142,16,17,S
1,6,142,16,18,S
1,6,142,16,19,S
1,6,142,16,20,S
1,6,142,16,21,S
1,6,142,16,22,S
1,6,142,16,23,S
1,6,142,16,24,S
1,6,142,16,25,S
1,6,142,16,26,S
1,6,142,16,27,S
1,6,142,16,28,S
1,6,142,16,29,S
1,6,142,16,30,S
1,6,142,16,31,S
1,6,142,17,2,S
1,6,142,17,3,S
1,6,142,17,4,S
1,6,142,17,5,S
1,6,142,17,6,S
1,6,142,17,7,S
1,6,142,17,8,S
1,6,142,17,9,S
1,6,142,17,10,S
1,6,142,17,11,S
1,6,142,17,12,S
1,6,142,17,13,S
1,6,142,17,14,S
1,6,142,17,15,S
1,6,142,17,16,S
1,6,142,17,17,S
1,6,142,17,18,S
1,6,142,17,19,S
1,6,142,17,20,S
1,6,142,17,21,S
1,6,142,17,22,S
1,6,142,17,23,S
1,6,142,17,24,S
1,6,142,17,25,S
1,6,142,17,26,S
1,6,142,17,27,S
1,6,142,17,28,S
1,6,142,17,29,S
1,6,142,17,30,S
1,6,142,17,31,S
1,6,142,18,1,S
1,6,142,18,2,S
1,6,142,18,3,S
1,6,142,18,4,S
1,6,142,18,5,S
1,6,142,18,6,S
1,6,142,18,7,S
1,6,142,18,8,S
1,6,142,18,9,S
1,6,142,18,10,S
1,6,142,18,11,S
1,6,142,18,12,S
1,6,142,18,13,S
1,6,142,18,14,S
1,6,142,18,15,S
1,6,142,18,16,S
1,6,142,18,17,S
1,6,142,18,18,S
1,6,142,18,19,S
1,6,142,18,20,S
1,6,142,18,21,S
1,6,142,18,22,S
1,6,142,18,23,S
1,6,142,18,24,S
1,6,142,18,25,S
1,6,142,18,26,S
1,6,142,18,27,S
1,6,142,18,28,S
1,6,142,18,29,S
1,6,142,18,30,S
1,6,142,18,31,S
1,6,142,18,32,S
1,6,142,19,1,S
1,6,142,19,2,S
1,6,142,19,3,S
1,6,142,19,4,S
1,6,142,19,5,S
1,6,142,19,6,S
1,6,142,19,7,S
1,6,142,19,8,S
1,6,142,19,9,S
1,6,142,19,10,S
1,6,142,19,11,S
1,6,142,19,12,S
1,6,142,19,13,S
1,6,142,19,14,S
1,6,142,19,15,S
1,6,142,19,16,S
1,6,142,19,17,S
1,6,142,19,18,S
1,6,142,19,19,S
1,6,142,19,20,S
1,6,142,19,21,S
1,6,142,19,22,S
1,6,142,19,23,S
1,6,142,19,24,S
1,6,142,19,25,S
1,6,142,19,26,S
1,6,142,19,27,S
1,6,142,19,28,S
1,6,142,19,29,S
1,6,142,19,30,S
1,6,142,19,31,S
1,6,142,19,32,S
1,6,142,19,33,S
1,8,143,1,13,A
1,8,143,1,14,A
1,8,143,1,15,A
1,8,143,2,13,A
1,8,143,2,14,A
1,8,143,2,15,A
1,8,143,3,12,A
1,8,143,3,13,A
1,8,143,3,14,A
1,8,143,3,15,A
1,8,143,4,11,A
1,8,143,4,12,A
1,8,143,4,13,A
1,8,143,4,14,A
1,8,143,4,15,A
1,8,143,5,11,A
1,8,143,5,12,A
1,8,143,5,13,A
1,8,143,5,14,A
1,8,143,5,15,A
1,8,143,6,10,A
1,8,143,6,11,A
1,8,143,6,12,A
1,8,143,6,13,A
1,8,143,6,14,A
1,8,143,6,15,A
1,8,143,7,9,A
1,8,143,7,10,A
1,8,143,7,11,A
1,8,143,7,12,A
1,8,143,7,13,A
1,8,143,7,14,A
1,8,143,7,15,A
1,8,143,8,9,A
1,8,143,8,10,A
1,8,143,8,11,A
1,8,143,8,12,A
1,8,143,8,13,A
1,8,143,8,14,A
1,8,143,8,15,A
1,8,143,9,8,A
1,8,143,9,9,A
1,8,143,9,10,A
1,8,143,9,11,A
1,8,143,9,12,A
1,8,143,9,13,A
1,8,143,9,14,A
1,8,143,9,15,A
1,8,143,10,8,A
1,8,143,10,9,A
1,8,143,10,10,A
1,8,143,10,11,A
1,8,143,10,12,A
1,8,143,10,13,A
1,8,143,10,14,A
1,8,143,10,15,A
1,8,143,11,7,A
1,8,143,11,8,A
1,8,143,11,9,A
1,8,143,11,10,A
1,8,143,11,11,A
1,8,143,11,12,A
1,8,143,11,13,A
1,8,143,11,14,A
1,8,143,11,15,A
1,8,143,12,6,A
1,8,143,12,7,A
1,8,143,12,8,A
1,8,143,12,9,A
1,8,143,12,10,A
1,8,143,12,11,A
1,8,143,12,12,A
1,8,143,12,13,A
1,8,143,12,14,A
1,8,143,12,15,A
1,8,143,13,6,A
1,8,143,13,7,A
1,8,143,13,8,A
1,8,143,13,9,A
1,8,143,13,10,A
1,8,143,13,11,A
1,8,143,13,12,A
1,8,143,13,13,A
1,8,143,13,14,A
1,8,143,13,15,A
1,8,143,14,5,A
1,8,143,14,6,A
1,8,143,14,7,A
1,8,143,14,8,A
1,8,143,14,9,A
1,8,143,14,10,A
1,8,143,14,11,A
1,8,143,14,12,A
1,8,143,14,13,A
1,8,143,14,14,A
1,8,143,14,15,A
1,8,143,15,4,A
1,8,143,15,5,A
1,8,143,15,6,A
1,8,143,15,7,A
1,8,143,15,8,A
1,8,143,15,9,A
1,8,143,15,10,A
1,8,143,15,11,A
1,8,143,15,12,A
1,8,143,15,13,A
1,8,143,15,14,A
1,8,143,15,15,A
1,8,143,16,3,A
1,8,143,16,4,A
1,8,143,16,5,A
1,8,143,16,6,A
1,8,143,16,7,A
1,8,143,16,8,A
1,8,143,16,9,A
1,8,143,16,10,A
1,8,143,16,11,A
1,8,143,16,12,A
1,8,143,16,13,A
1,8,143,16,14,A
1,8,143,16,15,A
1,8,143,17,3,A
1,8,143,17,4,A
1,8,143,17,5,A
1,8,143,17,6,A
1,8,143,17,7,A
1,8,143,17,8,A
1,8,143,17,9,A
1,8,143,17,10,A
1,8,143,17,11,A
1,8,143,17,12,A
1,8,143,17,13,A
1,8,143,17,14,A
1,8,143,17,15,A
1,8,143,18,2,A
1,8,143,18,3,A
1,8,143,18,4,A
1,8,143,18,5,A
1,8,143,18,6,A
1,8,143,18,7,A
1,8,143,18,8,A
1,8,143,18,9,A
1,8,143,18,10,A
1,8,143,18,11,A
1,8,143,18,12,A
1,8,143,18,13,A
1,8,143,18,14,A
1,8,143,18,15,A
1,8,143,19,1,A
1,8,143,19,2,A
1,8,143,19,3,A
1,8,143,19,4,A
1,8,143,19,5,A
1,8,143,19,6,A
1,8,143,19,7,A
1,8,143,19,8,A
1,8,143,19,9,A
1,8,143,19,10,A
1,8,143,19,11,A
1,8,143,19,12,A
1,8,143,19,13,A
1,8,143,19,14,A
1,8,143,19,15,A
1,8,143,20,1,A
1,8,143,20,2,A
1,8,143,20,3,A
1,8,143,20,4,A
1,8,143,20,5,A
1,8,143,20,6,A
1,8,143,20,7,A
1,8,143,20,8,A
1,8,143,20,9,A
1,8,143,20,10,A
1,8,143,20,11,A
1,8,143,20,12,A
1,8,143,20,13,A
1,8,143,20,14,A
1,8,143,20,15,A
1,8,143,21,1,A
1,8,143,21,2,A
1,8,143,21,3,A
1,8,143,21,4,A
1,8,143,21,5,A
1,8,143,21,6,A
1,8,143,21,7,A
1,8,143,21,8,A
1,8,143,21,9,A
1,8,143,21,10,A
1,8,143,21,11,A
1,8,143,21,12,A
1,8,143,21,13,A
1,8,143,21,14,A
1,8,143,21,15,A
1,8,143,22,1,A
1,8,143,22,2,A
1,8,143,22,3,A
1,8,143,22,6,A
1,8,143,22,7,A
1,8,143,22,8,A
1,8,143,22,9,A
1,8,143,22,10,A
1,8,143,22,11,A
1,8,143,22,12,A
1,8,143,22,13,A
1,8,143,22,14,A
1,8,143,22,15,A
1,8,144,1,1,A
1,8,144,1,2,A
1,8,144,1,3,A
1,8,144,1,4,A
1,8,144,1,5,A
1,8,144,1,6,A
1,8,144,1,7,A
1,8,144,1,8,A
1,8,144,1,9,A
1,8,144,1,10,A
1,8,144,1,11,A
1,8,144,1,12,A
1,8,144,1,13,A
1,8,144,2,1,A
1,8,144,2,2,A
1,8,144,2,3,A
1,8,144,2,4,A
1,8,144,2,5,A
1,8,144,2,6,A
1,8,144,2,7,A
1,8,144,2,8,A
1,8,144,2,9,A
1,8,144,2,10,A
1,8,144,2,11,A
1,8,144,2,12,A
1,8,144,2,13,A
1,8,144,3,1,A
1,8,144,3,2,A
1,8,144,3,3,A
1,8,144,3,4,A
1,8,144,3,5,A
1,8,144,3,6,A
1,8,144,3,7,A
1,8,144,3,8,A
1,8,144,3,9,A
1,8,144,3,10,A
1,8,144,3,11,A
1,8,144,3,12,A
1,8,144,3,13,A
1,8,144,4,1,A
1,8,144,4,2,A
1,8,144,4,3,A
1,8,144,4,4,A
1,8,144,4,5,A
1,8,144,4,6,A
1,8,144,4,7,A
1,8,144,4,8,A
1,8,144,4,9,A
1,8,144,4,10,A
1,8,144,4,11,A
1,8,144,4,12,A
1,8,144,4,13,A
1,8,144,5,1,A
1,8,144,5,2,A
1,8,144,5,3,A
1,8,144,5,4,A
1,8,144,5,5,A
1,8,144,5,6,A
1,8,144,5,7,A
1,8,144,5,8,A
1,8,144,5,9,A
1,8,144,5,10,A
1,8,144,5,11,A
1,8,144,5,12,A
1,8,144,5,13,A
1,8,144,6,1,A
1,8,144,6,2,A
1,8,144,6,3,A
1,8,144,6,4,A
1,8,144,6,5,A
1,8,144,6,6,A
1,8,144,6,7,A
1,8,144,6,8,A
1,8,144,6,9,A
1,8,144,6,10,A
1,8,144,6,11,A
1,8,144,6,12,A
1,8,144,6,13,A
1,8,144,7,1,A
1,8,144,7,2,A
1,8,144,7,3,A
1,8,144,7,4,A
1,8,144,7,5,A
1,8,144,7,6,A
1,8,144,7,7,A
1,8,144,7,8,A
1,8,144,7,9,A
1,8,144,7,10,A
1,8,144,7,11,A
1,8,144,7,12,A
1,8,144,7,13,A
1,8,144,8,1,A
1,8,144,8,2,A
1,8,144,8,3,A
1,8,144,8,4,A
1,8,144,8,5,A
1,8,144,8,6,A
1,8,144,8,7,A
1,8,144,8,8,A
1,8,144,8,9,A
1,8,144,8,10,A
1,8,144,8,11,A
1,8,144,8,12,A
1,8,144,8,13,A
1,8,144,9,1,A
1,8,144,9,2,A
1,8,144,9,3,A
1,8,144,9,4,A
1,8,144,9,5,A
1,8,144,9,6,A
1,8,144,9,7,A
1,8,144,9,8,A
1,8,144,9,9,A
1,8,144,9,10,A
1,8,144,9,11,A
1,8,144,9,12,A
1,8,144,9,13,A
1,8,144,10,1,A
1,8,144,10,2,A
1,8,144,10,3,A
1,8,144,10,4,A
1,8,144,10,5,A
1,8,144,10,6,A
1,8,144,10,7,A
1,8,144,10,8,A
1,8,144,10,9,A
1,8,144,10,10,A
1,8,144,10,11,A
1,8,144,10,12,A
1,8,144,10,13,A
1,8,144,11,1,A
1,8,144,11,2,A
1,8,144,11,3,A
1,8,144,11,4,A
1,8,144,11,5,A
1,8,144,11,6,A
1,8,144,11,7,A
1,8,144,11,8,A
1,8,144,11,9,A
1,8,144,11,10,A
1,8,144,11,11,A
1,8,144,11,12,A
1,8,144,11,13,A
1,8,144,12,1,A
1,8,144,12,2,A
1,8,144,12,3,A
1,8,144,12,4,A
1,8,144,12,5,A
1,8,144,12,6,A
1,8,144,12,7,A
1,8,144,12,8,A
1,8,144,12,9,A
1,8,144,12,10,A
1,8,144,12,11,A
1,8,144,12,12,A
1,8,144,12,13,A
1,8,144,13,1,A
1,8,144,13,2,A
1,8,144,13,3,A
1,8,144,13,4,A
1,8,144,13,5,A
1,8,144,13,6,A
1,8,144,13,7,A
1,8,144,13,8,A
1,8,144,13,9,A
1,8,144,13,10,A
1,8,144,13,11,A
1,8,144,13,12,A
1,8,144,13,13,A
1,8,144,14,1,A
1,8,144,14,2,A
1,8,144,14,3,A
1,8,144,14,4,A
1,8,144,14,5,A
1,8,144,14,6,A
1,8,144,14,7,A
1,8,144,14,8,A
1,8,144,14,9,A
1,8,144,14,10,A
1,8,144,14,11,A
1,8,144,14,12,A
1,8,144,14,13,A
1,8,144,15,1,A
1,8,144,15,2,A
1,8,144,15,3,A
1,8,144,15,4,A
1,8,144,15,5,A
1,8,144,15,6,A
1,8,144,15,7,A
1,8,144,15,8,A
1,8,144,15,9,A
1,8,144,15,10,A
1,8,144,15,11,A
1,8,144,15,12,A
1,8,144,15,13,A
1,8,144,16,1,A
1,8,144,16,2,A
1,8,144,16,3,A
1,8,144,16,4,A
1,8,144,16,5,A
1,8,144,16,6,A
1,8,144,16,7,A
1,8,144,16,8,A
1,8,144,16,9,A
1,8,144,16,10,A
1,8,144,16,11,A
1,8,144,16,12,A
1,8,144,16,13,A
1,8,144,17,1,A
1,8,144,17,2,A
1,8,144,17,3,A
1,8,144,17,4,A
1,8,144,17,5,A
1,8,144,17,6,A
1,8,144,17,7,A
1,8,144,17,8,A
1,8,144,17,9,A
1,8,144,17,10,A
1,8,144,17,11,A
1,8,144,17,12,A
1,8,144,17,13,A
1,8,144,18,1,A
1,8,144,18,2,A
1,8,144,18,3,A
1,8,144,18,4,A
1,8,144,18,5,A
1,8,144,18,6,A
1,8,144,18,7,A
1,8,144,18,8,A
1,8,144,18,9,A
1,8,144,18,10,A
1,8,144,18,11,A
1,8,144,18,12,A
1,8,144,18,13,A
1,8,144,19,1,A
1,8,144,19,2,A
1,8,144,19,3,A
1,8,144,19,4,A
1,8,144,19,5,A
1,8,144,19,6,A
1,8,144,19,7,A
1,8,144,19,8,A
1,8,144,19,9,A
1,8,144,19,10,A
1,8,144,19,11,A
1,8,144,19,12,A
1,8,144,19,13,A
1,8,144,20,1,A
1,8,144,20,2,A
1,8,144,20,3,A
1,8,144,20,4,A
1,8,144,20,5,A
1,8,144,20,6,A
1,8,144,20,7,A
1,8,144,20,8,A
1,8,144,20,9,A
1,8,144,20,10,A
1,8,144,20,11,A
1,8,144,20,12,A
1,8,144,20,13,A
1,8,144,21,1,A
1,8,144,21,2,A
1,8,144,21,3,A
1,8,144,21,4,A
1,8,144,21,5,A
1,8,144,21,6,A
1,8,144,21,7,A
1,8,144,21,8,A
1,8,144,21,9,A
1,8,144,21,10,A
1,8,144,21,11,A
1,8,144,21,12,A
1,8,144,21,13,A
1,8,144,22,1,A
1,8,144,22,2,A
1,8,144,22,3,A
1,8,144,22,7,A
1,8,144,22,8,A
1,8,144,22,9,A
1,8,144,22,10,A
1,8,144,22,11,A
1,8,144,22,12,A
1,8,144,22,13,A
1,8,145,1,1,A
1,8,145,1,2,A
1,8,145,1,3,A
1,8,145,1,4,A
1,8,145,1,5,A
1,8,145,1,6,A
1,8,145,1,7,A
1,8,145,1,8,A
1,8,145,1,9,A
1,8,145,1,10,A
1,8,145,1,11,A
1,8,145,1,12,A
1,8,145,1,13,A
1,8,145,1,14,A
1,8,145,1,15,A
1,8,145,1,16,A
1,8,145,2,1,A
1,8,145,2,2,A
1,8,145,2,3,A
1,8,145,2,4,A
1,8,145,2,5,A
1,8,145,2,6,A
1,8,145,2,7,A
1,8,145,2,8,A
1,8,145,2,9,A
1,8,145,2,10,A
1,8,145,2,11,A
1,8,145,2,12,A
1,8,145,2,13,A
1,8,145,2,14,A
1,8,145,2,15,A
1,8,145,2,16,A
1,8,145,3,1,A
1,8,145,3,2,A
1,8,145,3,3,A
1,8,145,3,4,A
1,8,145,3,5,A
1,8,145,3,6,A
1,8,145,3,7,A
1,8,145,3,8,A
1,8,145,3,9,A
1,8,145,3,10,A
1,8,145,3,11,A
1,8,145,3,12,A
1,8,145,3,13,A
1,8,145,3,14,A
1,8,145,3,15,A
1,8,145,3,16,A
1,8,145,4,1,A
1,8,145,4,2,A
1,8,145,4,3,A
1,8,145,4,4,A
1,8,145,4,5,A
1,8,145,4,6,A
1,8,145,4,7,A
1,8,145,4,8,A
1,8,145,4,9,A
1,8,145,4,10,A
1,8,145,4,11,A
1,8,145,4,12,A
1,8,145,4,13,A
1,8,145,4,14,A
1,8,145,4,15,A
1,8,145,4,16,A
1,8,145,5,1,A
1,8,145,5,2,A
1,8,145,5,3,A
1,8,145,5,4,A
1,8,145,5,5,A
1,8,145,5,6,A
1,8,145,5,7,A
1,8,145,5,8,A
1,8,145,5,9,A
1,8,145,5,10,A
1,8,145,5,11,A
1,8,145,5,12,A
1,8,145,5,13,A
1,8,145,5,14,A
1,8,145,5,15,A
1,8,145,5,16,A
1,8,145,6,1,A
1,8,145,6,2,A
1,8,145,6,3,A
1,8,145,6,4,A
1,8,145,6,5,A
1,8,145,6,6,A
1,8,145,6,7,A
1,8,145,6,8,A
1,8,145,6,9,A
1,8,145,6,10,A
1,8,145,6,11,A
1,8,145,6,12,A
1,8,145,6,13,A
1,8,145,6,14,A
1,8,145,6,15,A
1,8,145,6,16,A
1,8,145,7,1,A
1,8,145,7,2,A
1,8,145,7,3,A
1,8,145,7,4,A
1,8,145,7,5,A
1,8,145,7,6,A
1,8,145,7,7,A
1,8,145,7,8,A
1,8,145,7,9,A
1,8,145,7,10,A
1,8,145,7,11,A
1,8,145,7,12,A
1,8,145,7,13,A
1,8,145,7,14,A
1,8,145,7,15,A
1,8,145,7,16,A
1,8,145,8,1,A
1,8,145,8,2,A
1,8,145,8,3,A
1,8,145,8,4,A
1,8,145,8,5,A
1,8,145,8,6,A
1,8,145,8,7,A
1,8,145,8,8,A
1,8,145,8,9,A
1,8,145,8,10,A
1,8,145,8,11,A
1,8,145,8,12,A
1,8,145,8,13,A
1,8,145,8,14,A
1,8,145,8,15,A
1,8,145,8,16,A
1,8,145,9,1,A
1,8,145,9,2,A
1,8,145,9,3,A
1,8,145,9,4,A
1,8,145,9,5,A
1,8,145,9,6,A
1,8,145,9,7,A
1,8,145,9,8,A
1,8,145,9,9,A
1,8,145,9,10,A
1,8,145,9,11,A
1,8,145,9,12,A
1,8,145,9,13,A
1,8,145,9,14,A
1,8,145,9,15,A
1,8,145,9,16,A
1,8,145,10,1,A
1,8,145,10,2,A
1,8,145,10,3,A
1,8,145,10,4,A
1,8,145,10,5,A
1,8,145,10,6,A
1,8,145,10,7,A
1,8,145,10,8,A
1,8,145,10,9,A
1,8,145,10,10,A
1,8,145,10,11,A
1,8,145,10,12,A
1,8,145,10,13,A
1,8,145,10,14,A
1,8,145,10,15,A
1,8,145,10,16,A
1,8,145,11,1,A
1,8,145,11,2,A
1,8,145,11,3,A
1,8,145,11,4,A
1,8,145,11,5,A
1,8,145,11,6,A
1,8,145,11,7,A
1,8,145,11,8,A
1,8,145,11,9,A
1,8,145,11,10,A
1,8,145,11,11,A
1,8,145,11,12,A
1,8,145,11,13,A
1,8,145,11,14,A
1,8,145,11,15,A
1,8,145,11,16,A
1,8,145,12,1,A
1,8,145,12,2,A
1,8,145,12,3,A
1,8,145,12,4,A
1,8,145,12,5,A
1,8,145,12,6,A
1,8,145,12,7,A
1,8,145,12,8,A
1,8,145,12,9,A
1,8,145,12,10,A
1,8,145,12,11,A
